cfips,longitude,latitude,area,pop_per_sq_meter
46107,41.0486534578,-76.4051500765,1250947317.0,1.7290896032194776e-06
46109,35.284617402,-86.3587711276,334684848.0,3.086784496440664e-05
46111,44.7261188782,-120.02756623,4444475023.0,5.224464054773022e-07
46115,28.7048225353,-82.0809953636,1442966763.0,4.379172245701961e-06
46117,38.4111443545,-91.0749938771,2389655153.0,1.3060461866566234e-06
46119,31.8027084904,-85.9409081483,1740647520.0,7.991279015524062e-07
46121,47.4572804385,-98.2369675679,1835407690.0,5.618915108718979e-06
46123,35.3106538555,-79.4813744392,1806973893.0,2.975693240964826e-06
46125,44.6846764139,-85.0902500996,1449729125.0,5.772112773136154e-06
46127,35.2068682628,-88.9930848744,1729446895.0,9.362530903268933e-06
46129,41.3344518776,-93.0994371546,1436120669.0,3.715565213413136e-06
46135,33.6061291442,-99.7414270482,2203098612.0,1.0322733569948798e-05
46137,42.2643746213,-97.6012905205,1484707285.0,1.788904807589733e-06
47001,41.1377184724,-87.8618317846,1752114613.0,4.426536907149236e-05
47003,46.1117848382,-99.4411921853,2524106808.0,1.987990359241565e-05
47005,43.99606769,-86.5450922685,1281969422.0,1.2582983434061973e-05
47007,37.1913959707,-101.799252231,1889993633.0,8.054524488443078e-06
47009,35.350171951,-83.833581803,756189024.0,0.0001781975084578
47011,40.1758305125,-100.476864817,1857036396.0,5.873390539621928e-05
47013,35.3711477472,-85.4105869053,688550851.0,5.785629331826939e-05
47015,38.4603650792,-91.8618379561,1571034360.0,9.450461669087876e-06
47017,18.2235175389,-65.9088978011,68605412.0,0.0004049097467704
47019,37.8549014253,-111.443134948,13403572592.0,4.209176293317008e-06
47021,34.1319410705,-86.8676194614,1902970816.0,2.159833438034186e-05
47023,31.6332182103,-89.5526288201,1071784947.0,1.6264456828576824e-05
47025,37.9700757707,-85.6958570326,769306781.0,4.1625786735396e-05
47027,39.0655884308,-93.7855426585,1627641077.0,4.687151306147578e-06
47029,17.9979419359,-65.895344489,54816716.0,0.0006608385661045
47031,37.753378564,-85.1747465425,769154199.0,7.492905853589443e-05
47033,45.5803502555,-103.495767454,6919333233.0,2.049330408365375e-06
47035,43.6714700417,-92.7525135871,1842332264.0,3.3437508099787584e-05
47037,35.5515100533,-97.4072328405,1835932121.0,0.000378105482256
47039,43.2906788284,-91.8437036051,1786666637.0,6.493097122739859e-06
47041,36.7669858485,-78.9366028156,2117913131.0,9.838458289439634e-06
47043,36.3586360305,-76.9807147831,914689324.0,5.944750700949473e-05
47045,44.2842861611,-92.2302602596,1354435813.0,2.709098478334462e-05
47047,35.3686291614,-78.8694125204,1541100224.0,2.7006679612292368e-05
47049,47.7878782632,-104.561358367,5398974500.0,3.4797349015076846e-06
47051,39.7581742368,-89.6589101835,2248804592.0,1.8892259536972695e-05
47053,18.441029345,-66.79771506,108200648.0,0.0004543318446669
47055,35.9932063802,-83.9370903322,1316558817.0,2.242968534234502e-05
47057,35.5178069265,-78.3657109025,2049252369.0,1.1499315729228272e-05
47059,42.3230756866,-88.8233754157,727180620.0,9.56722416502244e-05
47061,39.7155561425,-90.2015195408,1473584099.0,9.151157378225756e-06
47063,36.3449979328,-85.2880811587,1122721528.0,5.799300928698323e-05
47065,34.0776481589,-100.278743804,2332448739.0,0.0001593441235323
47067,37.2701399985,-92.4687042487,1765788214.0,3.677111416035309e-06
47069,37.0584319295,-88.9993411296,639387454.0,3.884342716552583e-05
47071,37.0635610525,-80.714385637,828377036.0,3.0883280062341084e-05
47073,40.8551525027,-99.0749662354,2507679136.0,2.264045634265707e-05
47075,33.6639660687,-93.3071433023,1600206102.0,1.062488136918753e-05
47077,41.4995416587,-81.1786546043,1036773424.0,2.7080169446935976e-05
47079,43.0354526887,-73.0929606243,1748232505.0,1.833623382949284e-05
47081,64.8354505226,-164.244322616,59492073779.0,4.267291151138408e-07
47083,37.8418945509,-78.2771863744,743630413.0,1.11507004757214e-05
47085,41.3975800161,-84.999084282,939731962.0,1.978223658630864e-05
47087,34.4416706415,-87.8438119782,1641841404.0,7.226032898851173e-06
47089,45.9989328531,-85.0094165914,2646617358.0,2.0897240710986076e-05
47091,38.3987832635,-87.2321643219,865839128.0,2.0614683978569284e-05
47093,31.0270650231,-96.5127823741,2214719307.0,0.0002147491099647
47095,42.6603998737,-83.385817604,2245928625.0,3.11140787031912e-06
47097,37.4536881105,-96.2440866545,1668636737.0,1.5252570817635066e-05
47099,38.7080111869,-86.8030654716,869615712.0,5.109383304242783e-05
47101,18.4415684375,-66.1388392614,12629291.0,0.0009789148100237
47103,41.567305883,-98.9819022019,1471402793.0,2.347419765975665e-05
47105,39.6036746811,-77.8139806631,1185611700.0,4.631364552154808e-05
47107,38.3623255596,-79.5685441465,1075266902.0,5.041352979355446e-05
47109,31.4838062078,-81.3755663746,1117201951.0,2.300031787180436e-05
47111,37.6259310585,-109.804623139,20253296804.0,1.2258251207327738e-06
47113,32.0457484071,-82.0581758793,1245327267.0,7.898325412640307e-05
47115,32.7358650208,-98.8361731572,2322497228.0,1.2453836177409636e-05
47117,47.5762161196,-118.418728999,5984421213.0,5.851192413384021e-06
47119,33.2292799721,-82.6107022318,372299245.0,0.0002674998709707
47121,35.332466935,-79.9054790812,1273075615.0,9.843877183995862e-06
47123,32.847853212,-86.718813672,1794477075.0,2.629011017039602e-05
47125,36.4148205561,-80.6880779273,1382386028.0,0.0001549863754844
47127,46.8605284936,-105.378007019,4497780202.0,1.4313727463021102e-06
47129,43.2842837871,-91.3780922862,1655115644.0,1.2948339940891768e-05
47131,30.7057400268,-98.6840973495,2419185654.0,1.245501764206477e-05
47133,34.3424135138,-104.411957888,6016819475.0,3.7504864644455698e-06
47135,32.8318884986,-92.3748055749,2271261418.0,3.5658598943364784e-06
47137,42.3401529673,-72.6637844853,1365534282.0,3.706241627700124e-06
47139,35.5424444709,-97.9824010419,2322131002.0,7.249806313898909e-06
47141,39.4386164734,-84.5756449351,1208303733.0,6.697736487089045e-05
47143,45.1880453547,-122.220869625,4845035564.0,6.902529312373072e-06
47145,40.606258463,-87.310906018,1052616465.0,5.1149684419956325e-05
47147,38.4461016023,-87.8442748908,578403998.0,0.0001249559136
47149,46.0175261512,-123.716999161,2144872198.0,0.0001581730605284
47151,42.0362382229,-94.8605592807,1474835095.0,1.497794572077226e-05
47153,26.5534898513,-81.1659012496,2994619266.0,5.067756082485579e-06
47155,46.2296522668,-106.730712236,12971010158.0,7.651215964763568e-06
47157,43.5541675519,-85.8009172937,2172706351.0,0.0004308069516937
47159,38.9147512529,-99.3172316232,2330762299.0,8.70316119696254e-06
47161,42.8788290644,-99.7123497118,2002257565.0,6.921686920933172e-06
47163,36.2505340956,-85.9567145693,814020539.0,0.0001950257916035
47165,36.9316012682,-80.3625657303,986585626.0,0.0001982199971764
47167,32.7360040875,-84.9089881157,1201300628.0,5.15424686850326e-05
47169,28.3526879602,-98.5678411195,2952065878.0,3.88033345914376e-06
47171,44.1172175226,-73.7727094403,4646744234.0,3.820954867730299e-06
47173,37.9551831858,-102.393348977,4243429484.0,4.757237059344521e-06
47175,39.0773714416,-83.0668541556,1140324465.0,5.215182329706484e-06
47177,31.9892401922,-87.3082017869,2301075085.0,1.808067901443555e-05
47179,39.5783299005,-75.6389781252,1104157957.0,0.0001180691577446
47181,38.5231613136,-99.3092409497,1858997555.0,8.8886615023009e-06
47183,40.0403785235,-86.8932997962,1307030254.0,2.550361776093976e-05
47185,38.9047737146,-77.0163026702,158340389.0,0.0001749837813016
47187,38.5645174515,-95.2859482396,1480882184.0,0.0001656769205888
47189,38.8344683216,-81.6747943199,1202685084.0,0.0001231660739545
48001,34.6310256133,-83.5311320934,716980220.0,8.062286571866654e-05
48003,38.05518334,-122.748858563,1347950152.0,1.4005710798718025e-05
48005,32.1077245005,-94.7618791398,2393244509.0,3.626708415023882e-05
48007,32.346971275,-84.7870462059,644226248.0,3.6965274348771954e-05
48009,47.2175378518,-116.658654162,2012242918.0,4.338442402707962e-06
48011,31.2760599041,-83.229622,1174237672.0,1.5916709577343557e-06
48013,44.335608598,-84.6115999116,1346526274.0,3.841291551359658e-05
48015,34.2508713944,-97.2857880387,2129492350.0,1.4074715976321776e-05
48017,36.578159387,-105.631025824,5704119383.0,1.1740637862452675e-06
48019,31.1261225461,-87.1616198682,2448115116.0,9.746682189923622e-06
48021,32.7390025581,-108.382455769,10259475126.0,8.928429463985036e-06
48023,41.5939007094,-83.0199778922,659705457.0,5.33268288547748e-06
48025,34.3736483159,-96.0378479139,2526393964.0,1.2869330937017709e-05
48027,35.6466064799,-95.9642646677,1806373387.0,0.0002047898860015
48029,47.5754617267,-100.34555506,2518053323.0,0.0008049166320216
48031,18.2686767455,-66.8667797607,159155307.0,7.708822427140302e-05
48033,43.3656487303,-87.5944659612,603514427.0,1.169814619858292e-06
48035,43.7197073785,-87.6347744896,1324851059.0,1.4041578389982628e-05
48037,38.9122413956,-119.616372018,1838170319.0,5.085546156074126e-05
48039,28.3067419076,-82.438869799,1933633890.0,0.0001967890622769
48041,41.6945892724,-106.930610164,20455215112.0,1.1368983348582446e-05
48043,33.9511687467,-83.3673290793,308784925.0,2.9914025109872188e-05
48045,33.3164335785,-83.6880895838,954167633.0,1.5584263693002463e-06
48047,41.4367863214,-75.6091956535,1188213226.0,5.86090092890449e-06
48049,30.3354403303,-81.6480093213,1975200913.0,1.905274534469598e-05
48051,35.0025779761,-93.4112514229,2408958968.0,7.68547752200651e-06
48053,41.7067847215,-98.0672555333,1778166040.0,2.7923714030664988e-05
48055,35.2387731611,-77.6412486292,1033630022.0,4.254810625072962e-05
48057,41.916698107,-97.6007790824,1483084606.0,1.4160351954998311e-05
48059,38.4295611651,-88.4256137919,1848810372.0,7.63193468280694e-06
48061,18.0231618268,-67.1857585947,182247775.0,0.0023274906922731
48063,37.3543505785,-77.0591277659,473711563.0,2.756951913373497e-05
48065,37.9550855775,-103.071704571,3918255147.0,1.494032363992962e-06
48067,35.5123637272,-93.8906143781,1576909749.0,1.8947818680776003e-05
48069,29.3806620653,-89.4819150635,2020951599.0,3.6596621134616295e-06
48071,43.9695394798,-89.7703977477,1672216056.0,2.726322345513946e-05
48073,33.9161721803,-80.382316033,1722533207.0,3.06960700584044e-05
48075,30.237646533,-85.6326228076,1964743641.0,3.635588812169109e-06
48077,37.4690483094,-82.3958631537,2037621870.0,5.177604419803366e-06
48079,44.499782046,-70.7565745217,5379284550.0,5.385474542334817e-07
48081,32.0176929287,-89.506677525,1647926089.0,2.016473931799013e-06
48083,37.2288385526,-98.684790626,2937240786.0,2.7576901555390563e-06
48085,30.4078429457,-89.9546332243,2189053583.0,0.0004897408671608
48087,27.3808664203,-80.4456030776,1480568023.0,1.9431731303844323e-06
48089,36.8834465874,-88.3293805253,782708021.0,2.7609273726862705e-05
48091,40.610413019,-77.6170419931,1064602268.0,0.0001548108668879
48093,39.785240911,-101.075705109,2769775708.0,4.96430088555026e-06
48095,30.331070985,-82.2845872684,1515738968.0,1.8650968667317397e-06
48097,36.2774544717,-101.354539211,2382296646.0,1.7375250084619394e-05
48099,29.7082609899,-94.6713769479,1546618329.0,4.9615990293879416e-05
48101,46.2369933896,-116.426326116,1240141959.0,1.0990677237459717e-06
48103,33.5787842008,-83.1666552038,1004043243.0,4.74581153074898e-06
48105,45.5861252834,-96.0003022919,1459744432.0,2.4065856481376187e-06
48107,35.6816924709,-82.0493124426,1139477323.0,4.885573312984659e-06
48109,37.5457980664,-85.6979139347,677419096.0,3.1723345454672568e-06
48111,45.064501565,-99.9572518743,2230336531.0,3.260942866204616e-06
48113,48.6855411394,-99.2457570613,2654501912.0,0.0009929877948417
48115,39.1955341757,-84.5427676729,1049999711.0,1.2356193877085744e-05
48117,38.0309985368,-98.7174450154,2051389756.0,8.909569693688185e-06
48119,40.1247748425,-109.51864842,11609319514.0,4.607505197483361e-07
48121,37.3723568684,-78.8125507413,865622498.0,0.0010620380155599
48123,36.0109653302,-93.7245618667,2160720581.0,9.336700070058712e-06
48125,38.1962558627,-83.4210754055,724781543.0,2.9526138195271346e-06
48127,37.1925238004,-95.7428780841,1666900087.0,5.954166105937698e-06
48129,35.7846556198,-83.5241923117,1534538395.0,2.155697120892176e-06
48131,31.525961257,-110.846516905,3201833002.0,3.453646705837783e-06
48133,40.9879710088,-91.5445322832,1124799047.0,1.6347809014457674e-05
48135,39.8308020875,-92.5646083146,2075118025.0,8.081516230865953e-05
48137,44.5477641459,-99.0049301861,3720905364.0,5.168097040588963e-07
48139,48.7724599221,-99.8409490369,2338477672.0,8.200206582943162e-05
48141,37.1211921397,-82.8552822542,875235599.0,0.0009612109024829
48143,38.2391477444,-84.8770681668,538305689.0,8.02963834179356e-05
48145,38.8444981835,-81.11757183,723252961.0,2.388514244879808e-05
48147,33.2672553197,-91.2939728213,1669835058.0,2.150691460689167e-05
48149,34.1338827438,-83.5663480377,879737593.0,2.903934105269047e-05
48151,38.6667977063,-107.031700114,8389338078.0,4.510486959541029e-07
48153,40.1762856299,-97.5949196014,1486153245.0,3.816564690810199e-06
48155,37.9529528516,-98.0860066564,3251231982.0,3.490984360032664e-07
48157,37.0487694369,-76.2954030037,133275943.0,0.0063005069114386
48159,40.3016413767,-81.9200107367,1460647672.0,7.408357407083178e-06
48161,58.2091446546,-135.559082719,16981186974.0,1.1703539941247455e-06
48163,-14.5416136197,-168.16344943,82093.0,0.2482428465277185
48165,44.8288090199,-72.2438064213,1796347026.0,1.2244850066069585e-05
48167,37.5184174771,-87.6831570963,860132094.0,0.0004012046549677
48169,41.5130724363,-79.2360118434,1106623930.0,5.62250628359356e-06
48171,36.0437098766,-79.3994248175,1096718106.0,2.458243358298308e-05
48173,38.7541714951,-88.4902374225,1212815740.0,1.1864951554800897e-06
48175,40.1282548929,-92.1480723868,1305376627.0,5.8419921440802695e-06
48177,38.9500945902,-84.9650431209,223126823.0,9.388382677774246e-05
48179,46.1126539091,-101.040305284,2833580511.0,7.643333201905975e-06
48181,38.0921662434,-87.2720537447,996664711.0,0.0001387808743235
48183,18.3622092521,-65.6065608131,77448650.0,0.0016040176297456
48185,28.8662114221,-99.7605956717,3360268878.0,8.812985232784696e-06
48187,41.5459746701,-103.710476768,1932676688.0,8.82754994973065e-05
48189,34.8172864604,-89.1884754842,1053131421.0,3.11015314393511e-05
48191,37.3527152683,-88.0972226536,932300421.0,3.1524173257881647e-06
48193,37.6227077717,-76.5059133431,337554148.0,2.5350006956513537e-05
48195,47.9219151859,-97.4569239404,3719806629.0,1.4191597914914088e-06
48197,38.4805374528,-101.805968435,2016057905.0,1.989526188733156e-06
48199,32.7505866271,-81.6119345544,1672540367.0,3.486014517220917e-05
48201,32.7696188927,-113.905618757,14280777606.0,0.0003317923666852
48203,36.969571697,-93.1888539044,1457250993.0,4.555563888368543e-05
48205,34.356757808,-89.4849192699,1636080566.0,3.3268532816250075e-06
48207,31.5323843939,-90.4539712434,1518269800.0,3.789840251054193e-06
48209,40.9900687168,-112.111371277,774573895.0,0.0003116100368964
48211,38.8455149273,-83.4721517804,1512208932.0,2.4976707385299324e-06
48213,40.0520536496,-81.4942562194,1352631181.0,6.194741122118195e-05
48215,41.0290322944,-93.7851578386,1116716166.0,0.0007837264531907
48217,39.3790027809,-96.3423649942,2177507164.0,1.6994662801485964e-05
48219,29.2778616455,-96.2221042394,2813117310.0,8.147900522499006e-06
48221,35.6872037952,-83.9255394315,1447336318.0,4.389235536339247e-05
48223,47.3264761642,-96.4552777398,2260512789.0,1.6443171735579152e-05
48225,31.5708340246,-87.3654375115,2656469660.0,8.59599503199295e-06
48227,44.7279402249,-71.7361943775,1718713996.0,2.126008171518957e-05
48229,37.6583184627,-92.590351423,1980383097.0,2.4772984618137244e-06
48231,39.2111317394,-81.514965317,949251416.0,0.0001051428507955
48233,39.5150814814,-92.9626237174,1945541996.0,1.062788674955953e-05
48235,37.938990343,-118.886709262,7896838483.0,1.980539431529361e-07
48237,33.2142871374,-93.227308885,1983887989.0,4.564773843186971e-06
48239,33.2166030364,-94.9656722276,1051697794.0,1.4123829188140334e-05
48241,42.5970991967,-84.3735369769,1440196596.0,2.456261881068909e-05
48243,37.1912804013,-99.2718714746,2041681114.0,1.087339244496729e-06
48245,26.4769663387,-97.5916576336,1529652132.0,0.0001635188777679
48247,43.7846914327,-75.4487944963,3301307122.0,1.5702871039939556e-06
48249,38.7858226615,-85.4385728826,934051509.0,4.330810411441667e-05
48251,39.3709375943,-81.1606296676,337007574.0,0.0005328515257642
48253,37.3142565856,-80.702936854,925205239.0,2.1481720122425723e-05
48255,41.3964956116,-71.6196574376,852827550.0,1.8247534334461877e-05
48257,32.6672014402,-83.4270835327,930478091.0,0.000153897229161
48259,33.7157303222,-86.3145956812,1635786810.0,2.966340094159336e-05
48261,38.1951228784,-86.1113109452,1254889463.0,3.020186328554741e-07
48263,25.0467803277,-81.1856924179,2546034512.0,3.0871537533973537e-07
48265,18.1332083357,-65.7877942339,115818155.0,0.0004564828372546
48267,38.4408670947,-91.5079334292,1344216320.0,3.2703069696401244e-06
48269,40.5240865228,-82.7940677882,1051881046.0,2.6904182851869735e-07
48271,40.4103560325,-91.7383967271,1306924729.0,2.808118875222538e-06
48273,37.2190501994,-88.7077397007,614453457.0,4.937395933635377e-05
48275,36.1490481181,-87.3566550687,1268830627.0,2.902672682726786e-06
48277,42.4018650655,-92.7914177407,1299797800.0,3.839443334955637e-05
48279,37.4596486226,-88.8809285275,890268816.0,1.4276586769720123e-05
48281,33.8333331807,-91.2539442656,1989461618.0,1.0952209282581897e-05
48283,36.7099124483,-93.8290683344,2015203933.0,3.721707702721122e-06
48285,35.6426343016,-87.858966744,1074228439.0,1.8819088441578677e-05
48287,39.1051348222,-79.195570287,1236388353.0,1.4070821645794006e-05
48289,31.303925021,-100.982419275,2723485995.0,6.42301815838785e-06
48291,37.5603718263,-80.5505540253,1224426776.0,7.476723132359857e-05
48293,35.4081187361,-76.1449651093,1585966935.0,1.4716574151024151e-05
48295,41.4705726437,-82.5763150918,651069515.0,4.77829160838532e-06
48297,38.6406885662,-90.4433975603,1314263296.0,9.377116470884082e-06
48299,35.3119550622,-80.2509863077,1023390690.0,2.1456126398804745e-05
48301,34.5307791419,-100.681128599,2288233615.0,7.910031511358598e-08
48303,21.2118898113,-156.954041591,31057603.0,0.0101351028281223
48305,44.9035217224,-123.41325989,1918983325.0,3.1396833529025063e-06
48307,34.0887429323,-93.9934933573,1524380362.0,5.131921267823313e-06
48309,32.6789310276,-93.6050459212,2176404826.0,0.0001193390112433
48311,41.6544687417,-105.723910733,11070455501.0,6.51283047869956e-08
48313,31.7315001844,-86.3135388959,1576952799.0,9.148656833069866e-06
48315,46.0092394572,-87.8702584456,1970845139.0,5.053669516141522e-06
48317,42.1602170275,-75.8196181695,1828061552.0,3.1815121288651225e-06
48319,34.2226067095,-82.4591641694,1272789833.0,3.4129750940585963e-06
48321,43.7213655935,-83.9418350885,1145399057.0,3.2063061144985736e-05
48323,28.7856505535,-96.0039807574,2830603629.0,2.062386955273701e-05
48325,32.3673093945,-81.3413404834,1240134674.0,4.2219608158460376e-05
48327,18.3734438232,-66.5602142106,39391499.0,5.392026335428362e-05
48329,40.4702708097,-92.5209408738,795916404.0,0.0002234694486834
48331,31.4292715445,-86.9936742092,2202007855.0,1.1220668420367647e-05
48333,30.7953911236,-85.2154596916,2378066187.0,2.035267153815345e-06
48335,43.0564977139,-104.47537645,6801380673.0,1.2059316180551625e-06
48337,39.0474329308,-84.1519178888,1170983309.0,1.704721138770732e-05
48339,30.4924753926,-96.6214567361,1706888861.0,0.0003669547644906
48341,48.6282036571,-110.111239391,7508815833.0,2.750633449981433e-06
48343,37.1339863881,-81.1302139229,926311270.0,1.3378872093394696e-05
48345,45.9373346715,-108.27441843,6820664370.0,1.7373674113215459e-07
48347,37.8102830478,-90.4722676012,1170381746.0,5.532639262471888e-05
48349,35.8086768522,-86.0617405927,687992430.0,7.368395027253425e-05
48351,44.022343746,-93.2260411098,1112775688.0,1.2054540860889118e-05
48353,37.1249780238,-81.5605967061,1343661944.0,1.104072349912442e-05
48355,40.0916079241,-82.4831009236,1767507224.0,0.0002054577175521
48357,40.8725715098,-98.5021739966,1415146251.0,6.782337863113203e-06
48359,45.034066286,-92.4527825664,1871147432.0,1.1410111055321695e-06
48361,40.473600561,-85.3248199236,427559407.0,0.0001938397299723
48363,31.7795065577,-84.1411344532,921731012.0,3.180971413382368e-05
48365,37.7017152151,-76.4202298099,345238878.0,6.716219255005226e-05
48367,43.6741782318,-96.7914365084,2089691755.0,7.091859344585489e-05
48369,43.9878918655,-84.8478607548,1461700232.0,6.514331592443778e-06
48371,41.1392969335,-74.6908006832,1343564828.0,1.1698728392136803e-05
48373,43.1073811968,-73.8639045541,2097879145.0,2.5261226380130683e-05
48375,40.2982423213,-110.42518446,8379502732.0,1.3843780915184742e-05
48377,48.2689430235,-98.7201050468,3070120687.0,2.119786374378448e-06
48379,35.388366704,-85.7225823933,933545817.0,1.3445510409265752e-05
48381,37.2666155974,-82.0360146573,1302386904.0,0.000107417388466
48383,32.3020349252,-92.5577401117,1474183476.0,2.6000834105130077e-06
48385,46.1101251059,-98.504704356,2930554406.0,1.1639435845368843e-06
48387,40.4308475737,-95.4280934716,1417462632.0,8.462304211205478e-06
48389,34.5302641047,-101.208593305,2330991073.0,6.842154045435076e-06
48391,35.1744060361,-98.3751581878,3309366436.0,2.0780412604631856e-06
48393,43.661121629,-74.4973551336,4447989353.0,1.8277921448972497e-07
48395,38.6469784457,-94.3548163135,1804223305.0,9.508246541577624e-06
48397,37.5722077541,-78.5287073251,1501215438.0,7.319935381586451e-05
48399,36.3411216216,-76.1609504039,622448680.0,1.6709811321312466e-05
48401,40.0924597674,-105.35770567,1881309466.0,2.8875632096564385e-05
48403,29.9121811706,-81.4098866827,1555456032.0,6.754932176700704e-06
48405,40.1139269766,-93.5653381974,1127401335.0,7.31593953629654e-06
48407,35.5832218368,-89.2838357978,1380741545.0,2.1221205450148165e-05
48409,46.7140170601,-85.564118869,2328593560.0,2.880236429065792e-05
48411,43.3612746976,-72.2222293649,1392231686.0,4.337640107409537e-06
48413,33.2704260085,-83.0006868923,1220058037.0,2.263007099882741e-06
48415,40.5218545215,-80.5738922207,213957103.0,7.78754234674789e-05
48417,18.3762890029,-67.1867288243,79923633.0,4.128941435882926e-05
48419,38.941491042,-91.4702087982,1385765315.0,1.7979234817260527e-05
48421,30.010805099,-95.9876533263,1329330074.0,2.277086826819206e-06
48423,34.9473737476,-92.9314699116,1428530422.0,0.0001650689382378
48425,14.946529427,145.604845482,108237607.0,8.443460875848817e-05
48427,39.4802974375,-97.6492819059,1852726650.0,3.468725405337047e-05
48429,40.1746293382,-88.9040887049,1029678329.0,9.064966929103934e-06
48431,39.3170652967,-78.614168492,1658633563.0,7.928212893639606e-07
48433,33.1738126593,-102.335196551,2302083289.0,5.855565723625736e-07
48435,34.5192808123,-82.6377509574,1848871032.0,2.021774334338751e-06
48437,30.8626068236,-88.6440346093,1239816907.0,5.920228993941281e-06
48439,42.3658182043,-90.2125952059,1556385345.0,0.0013642810290018
48441,28.7963514929,-96.971525279,2284644911.0,6.09285054888777e-05
48443,40.1576395642,-85.011310408,1171656774.0,5.991515737184651e-07
48445,37.6804065048,-93.0236553896,1401057571.0,8.695574152105988e-06
48447,38.6488155619,-84.6246133807,668157705.0,2.2255224909813768e-06
48449,30.9224883015,-81.6363849358,1632512482.0,2.016891163959872e-05
48451,46.932964277,-97.2480210132,4571158976.0,2.625373578781435e-05
48453,43.6776345435,-103.451555966,4032473656.0,0.000322507500592
48455,48.2013321625,-102.355667862,4727397872.0,3.1482435798668057e-06
48457,60.8490903436,-160.195267975,105232821617.0,2.051736299401103e-07
48459,40.4791367057,-94.4221022302,690564983.0,6.106014790500896e-05
48461,42.9622404458,-106.798493803,13831928329.0,2.619302178138116e-07
48463,43.3564123717,-92.7890314515,1215049038.0,2.200898824957549e-05
48465,31.6661684568,-91.8470716058,1833782907.0,2.673598920180141e-05
48467,44.9432516761,-113.933251642,11819910390.0,4.867464989300989e-06
48469,31.8692373987,-90.448798677,2013158769.0,4.566753572330886e-05
48471,58.7332560682,-156.981015248,1248324004.0,5.780870973302216e-05
48473,38.3366204607,-112.127186525,1964345824.0,2.924739590048885e-05
48475,38.318172839,-83.0495338272,1060587154.0,1.1405946182146574e-05
48477,43.0217229031,-83.7067110419,1649653741.0,2.1683944400547997e-05
48479,29.9007722759,-91.0625868595,877029981.0,0.0003166151739572
48481,34.5387970384,-93.6595529416,2019984639.0,2.0636295541651397e-05
48483,31.8072288628,-81.4562556854,1337652378.0,3.697522675805388e-06
48485,34.3728526138,-98.924242239,2256226938.0,5.903883060543443e-05
48487,40.2275253191,-85.3968993017,1015536276.0,1.2359972062681883e-05
48489,18.2664113682,-65.9792691875,72221273.0,0.0002930023124903
48491,37.0540793189,-88.71271926,644190803.0,0.0009591180083954
48493,30.8533433125,-90.0405268831,1734245451.0,2.999748390287114e-05
48495,40.183401621,-87.732815214,2326634941.0,3.389874303447934e-06
48497,31.5640129586,-93.5546968685,2244636625.0,3.16683775040871e-05
48499,30.792719766,-94.8300248619,2737733237.0,1.6908513720177334e-05
48501,42.633442368,-77.1054588564,875801459.0,9.936041908329362e-06
48503,47.4909231926,-121.83595173,5478557088.0,3.268013769394895e-06
48505,43.9150098006,-121.228141798,7815590704.0,1.8132986407216547e-06
48507,42.170297478,-76.306316775,1343194530.0,8.81480659394883e-06
49001,43.2789221432,-96.721824276,1495182122.0,4.521857170788189e-06
49003,38.0140589617,-87.0077059131,1027623726.0,5.547458525689976e-05
49005,31.3231861567,-103.693167266,6825534320.0,1.904671398678133e-05
49007,30.6650297247,-86.5921750794,2409272023.0,8.61671069178393e-06
49009,36.0132038869,-82.1635815487,573036225.0,1.7904627233644783e-06
49011,34.1110028943,-97.8357913307,1965685986.0,0.0001827514682195
49013,35.2562753346,-91.7455472673,2680828175.0,7.420841136153756e-06
49015,43.3109397092,-85.15248111,1826793467.0,5.554541431913277e-06
49017,26.0992389901,-81.3809730552,5172045734.0,9.764028122957817e-07
49019,44.464696712,-72.1022211883,1680952571.0,5.827648066341546e-06
49021,33.1879272437,-96.57240407,2179221397.0,2.607077926006616e-05
49023,27.1824778115,-82.3649735213,1439998180.0,8.418066195055886e-06
49025,45.4729404291,-84.492064415,1852551949.0,4.271944980691065e-06
49027,39.0888346851,-87.4146903866,1158170859.0,1.1506937768669934e-05
49029,37.1430626393,-78.051263729,814265583.0,1.5304588896028534e-05
49031,33.7792058021,-88.0968988585,1566544637.0,9.40286006034822e-07
49033,36.941272036,-90.9623104086,1314052439.0,1.8659833711552511e-06
49035,30.1264602387,-90.4708835924,555086131.0,0.0020997047753657
49037,42.596069775,-84.8383148406,1489767393.0,1.0255292250177474e-05
49039,59.8632076093,-140.381018617,19744199352.0,1.5899859720986878e-06
49041,40.1764957551,-99.4046440743,1433471255.0,1.5193886814284252e-05
49043,39.9607450135,-93.9854672168,1458893649.0,2.9130978827093378e-05
49045,39.8940298185,-83.4001988278,1206445849.0,6.176157849252959e-05
49047,44.4609805861,-73.0809205876,1389750174.0,2.588234970064483e-05
49049,20.867735408,-156.617058801,3008348847.0,0.0002164173881128
49051,38.2368379381,-95.7341117812,1623623917.0,2.1741488056682773e-05
49053,36.7961439421,-97.7861241175,2591904428.0,7.134252251063325e-05
49055,31.2253196926,-84.1943088346,1326483091.0,2.0799360494825936e-06
49057,37.4002848554,-79.190856302,126842532.0,0.0020707407512174
50001,44.4917990421,-123.429249066,1748712549.0,2.1073217562871164e-05
50003,40.6520516443,-79.0875470867,2142730129.0,1.649204420180158e-05
50005,40.3546685834,-93.9920637276,1871309893.0,1.5873907422344824e-05
